# generator = UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe
# udpipe_model = portuguese-gsd-ud-2.10-220711
# udpipe_model_licence = CC BY-NC-SA
# newdoc
# newpar
# sent_id = 1
# text = discutir alianca eleitoral agora e colocar o carro a frente dos bois como dizia meu avo chico ferreira a hora agora e de aparar arestas e sobretudo de unir forcas para aprovacao da reforma da previdencia e decepcionante que o psdb ainda esteja a exigir de forma demagogica e irresponsavel que o governo torne a reforma que segundo reportagem do estado de ontem so atingira um terco dos trabalhadores nao se decida por um fechamento de questao que adie esse problema terrivel de caixa para a proxima gestao seja ela qual for afinal o partido ja cuspiu no eleitor e rasgou sua historia se quer ter algum futuro tem que ser digno pelo menos de seu passado resgatando essa bandeira que nao e do governo mas do pais para ouvir clique aqui e em seguida no play para ouvir agora ou nunca mais com beth guzzo clique aqui abaixo a integra da degravacao do comentario eldorado 28 de novembro de 2017 tercafeira o governador de sao paulo geraldo alckmin diz que aceita assumir comando do psdb em nome de unidade partidaria sera que agora os tucanos se unem mesmo se for esse o caminho para unir o partido nosso nome esta a disposicao afirmou o governador de sao paulo segundo reportagem de pedro venceslau no estado de hoje sonora 2811 alckmin o novo presidente da legenda sera oficialmente definido na convencao nacional do partido marcada para o proximo dia 9 em brasilia o senador tasso jereissati ce e o governador de goias marconi perillo desistiram da disputa e com o gesto abriram caminho para alckmin assumir a legenda buscar a unificacao da sigla e fortalecer seu nome como eventual candidato a presidencia da republica em 2018 isso tudo ocorreu apos jantar no palacio dos bandeirantes em sao paulo com tasso perillo e o expresidente fernando henrique cardoso a articulacao para evitar uma disputa interna entre a ala dos cabecas pretas representada por tasso e critica ao presidente michel temer e a dos cabecas brancas de perillo que defende o peemedebista foi coordenada por fhc a movimentacao proalckmin busca uma solucao para o impasse que quase levou o psdb a implosao apos o presidente licenciado aecio neves mg destituir tasso do comando interino da legenda e substituilo pelo exgovernador alberto goldman alckmin foi questionado tambem sobre sua posicao em relacao ao desembarque do psdb da gestao temer minha posicao nunca mudou sempre achei que nao devia ter entrado mas a decisao majoritaria na epoca foi outra afirmou entre os tucanos uma alianca com o pmdb nao esta descartada mas uma eventual defesa do governo na campanha e uma questao que ainda divide o partido apesar do posicionamento de alckmin o palacio do planalto com o acordo que vai evitar um confronto pelo comando do psdb ve agora brecha para uma possivel composicao eleitoral no proximo ano conforme mostrou o estado no sabado temer articula uma frente de centrodireita para defender sua gestao e tentar isolar o expresidente luiz inacio lula da
1	discutir	discutir	VERB	VERB	_	21	csubj	_	TokenRange=0:8
49	chico	chico	NOUN	NOUN	_	48	appos	_	TokenRange=3163:3168
50	ferreira	_	PROPN	PNOUN	_	49	flat	_	TokenRange=3169:3177
51	a	o	DET	DET	_	52	det	_	TokenRange=3178:3179
52	hora	hora	NOUN	NOUN	_	46	nsubj	_	TokenRange=3180:3184
53	agora	agora	ADV	ADV	_	52	advmod	_	TokenRange=3185:3190
54	e	e	CCONJ	CONJ	_	56	cc	_	TokenRange=3191:3192
55	de	_	ADP	ADP	_	56	mark	_	TokenRange=3193:3195
56	aparar	aparar	VERB	VERB	_	53	conj	_	TokenRange=3196:3202
57	arestas	aresta	NOUN	NOUN	_	56	obj	_	TokenRange=3203:3210
58	e	e	CCONJ	CONJ	_	61	cc	_	TokenRange=3211:3212
59	sobretudo	sobretudo	ADV	ADV	_	61	advmod	_	TokenRange=3213:3222
60	de	_	ADP	ADP	_	61	mark	_	TokenRange=3223:3225
61	unir	unir	VERB	VERB	_	133	conj	_	TokenRange=3226:3230
62	forcas	forca	NOUN	NOUN	_	61	obj	_	TokenRange=3231:3237
63	para	para	ADP	ADP	_	64	case	_	TokenRange=3238:3242
64	aprovacao	aprovacao	NOUN	NOUN	_	61	nmod	_	TokenRange=3243:3252
65-66	da	_	_	_	_	_	_	_	TokenRange=3253:3255
65	de	de	ADP	ADP	_	67	case	_	_
66	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	67	det	_	_
67	reforma	reforma	NOUN	NOUN	_	64	nmod	_	TokenRange=3256:3263
68-69	da	_	_	_	_	_	_	_	TokenRange=3264:3266
68	de	de	ADP	ADP	_	70	case	_	_
69	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	70	det	_	_
70	previdencia	previdencia	NOUN	NOUN	_	67	nmod	_	TokenRange=3267:3278
71	e	e	CCONJ	CONJ	_	72	cc	_	TokenRange=3279:3280
72	decepcionante	decepcionante	ADJ	ADJ	_	148	conj	_	TokenRange=3281:3294
73	que	que	CCONJ	CONJ	_	79	mark	_	TokenRange=3295:3298
74	o	o	DET	DET	_	75	det	_	TokenRange=3299:3300
75	psdb	_	PROPN	PNOUN	_	79	nsubj	_	TokenRange=3301:3305
76	ainda	ainda	ADV	ADV	_	79	advmod	_	TokenRange=3306:3311
77	esteja	estar	AUX	AUX	_	79	aux	_	TokenRange=3312:3318
78	a	_	ADP	ADP	_	79	mark	_	TokenRange=3319:3320
79	exigir	exigir	VERB	VERB	_	72	ccomp	_	TokenRange=3321:3327
80	de	de	ADP	ADP	_	81	case	_	TokenRange=3328:3330
81	forma	forma	NOUN	NOUN	_	79	nmod	_	TokenRange=3331:3336
82	demagogica	demagogico	ADJ	ADJ	_	81	amod	_	TokenRange=3337:3347
83	e	e	CCONJ	CONJ	_	84	cc	_	TokenRange=3348:3349
84	irresponsavel	irresponsavel	ADJ	ADJ	_	82	conj	_	TokenRange=3350:3363
85	que	que	CCONJ	CONJ	_	88	mark	_	TokenRange=3364:3367
86	o	o	DET	DET	_	87	det	_	TokenRange=3368:3369
87	governo	governo	NOUN	NOUN	_	88	nsubj	_	TokenRange=3370:3377
88	torne	tornar	VERB	VERB	_	79	ccomp	_	TokenRange=3378:3383
89	a	o	DET	DET	_	90	det	_	TokenRange=3384:3385
90	reforma	reforma	NOUN	NOUN	_	88	obj	_	TokenRange=3386:3393
91	que	_	PRON	PRON	_	108	nsubj	_	TokenRange=3394:3397
92	segundo	_	ADP	ADP	_	93	case	_	TokenRange=3398:3405
93	reportagem	reportagem	NOUN	NOUN	_	108	nmod	_	TokenRange=3406:3416
94-95	do	_	_	_	_	_	_	_	TokenRange=3417:3419
94	de	de	ADP	ADP	_	96	case	_	_
95	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	96	det	_	_
96	estado	estado	NOUN	NOUN	_	93	nmod	_	TokenRange=3420:3426
97	de	_	ADP	ADP	_	98	mark	_	TokenRange=3427:3429
98	ontem	ontem	ADV	ADV	_	100	nmod	_	TokenRange=3430:3435
99	so	_	ADV	ADV	_	100	advmod	_	TokenRange=3436:3438
100	atingira	_	VERB	VERB	_	96	acl:relcl	_	TokenRange=3439:3447
101	um	um	DET	DET	_	102	det	_	TokenRange=3448:3450
102	terco	terco	NOUN	NOUN	_	100	nsubj	_	TokenRange=3451:3456
103-104	dos	_	_	_	_	_	_	_	TokenRange=3457:3460
103	de	de	ADP	ADP	_	105	case	_	_
104	os	o	DET	DET	Definite=Def|Gender=Masc|Number=Plur|PronType=Art	105	det	_	_
105	trabalhadores	trabalhador	NOUN	NOUN	_	102	nmod	_	TokenRange=3461:3474
106	nao	nao	ADV	ADV	Polarity=Neg	108	advmod	_	TokenRange=3475:3478
107	se	_	PRON	PRON	_	108	expl:pv	_	TokenRange=3479:3481
108	decida	decidir	VERB	VERB	_	90	acl:relcl	_	TokenRange=3482:3488
109	por	por	ADP	ADP	_	111	case	_	TokenRange=3489:3492
110	um	um	DET	DET	_	111	det	_	TokenRange=3493:3495
111	fechamento	fechamento	NOUN	NOUN	_	108	nmod	_	TokenRange=3496:3506
112	de	de	ADP	ADP	_	113	case	_	TokenRange=3507:3509
113	questao	questao	NOUN	NOUN	_	111	nmod	_	TokenRange=3510:3517
114	que	_	PRON	PRON	_	115	nsubj	_	TokenRange=3518:3521
115	adie	adiar	VERB	VERB	_	111	acl:relcl	_	TokenRange=3522:3526
116	esse	_	DET	DET	_	117	det	_	TokenRange=3527:3531
117	problema	problema	NOUN	NOUN	_	115	obj	_	TokenRange=3532:3540
118	terrivel	terrivel	ADJ	ADJ	_	117	amod	_	TokenRange=3541:3549
119	de	de	ADP	ADP	_	120	case	_	TokenRange=3550:3552
120	caixa	caixa	NOUN	NOUN	_	117	nmod	_	TokenRange=3553:3558
121	para	para	ADP	ADP	_	124	case	_	TokenRange=3559:3563
122	o	o	DET	DET	_	124	det	_	TokenRange=3564:3565
123	proximo	proximo	ADJ	ADJ	_	124	amod	_	TokenRange=3566:3573
124	governo	governo	NOUN	NOUN	_	115	nmod	_	TokenRange=3574:3581
125	seja	ser	AUX	AUX	_	126	cop	_	TokenRange=3582:3586
126	ele	_	PRON	PRON	_	37	advcl	_	TokenRange=3587:3590
127	qual	_	PRON	PRON	_	126	acl:relcl	_	TokenRange=3591:3595
128	for	_	AUX	AUX	_	127	cop	_	TokenRange=3596:3599
129	afinal	afinal	ADV	ADV	_	133	advmod	_	TokenRange=3600:3606
130	o	o	DET	DET	_	131	det	_	TokenRange=3607:3608
131	partido	partido	NOUN	NOUN	_	133	nsubj	_	TokenRange=3609:3616
132	ja	ja	ADV	ADV	_	133	advmod	_	TokenRange=3617:3619
133	cuspiu	cuspir	VERB	VERB	_	126	acl:relcl	_	TokenRange=3620:3626
134-135	no	_	_	_	_	_	_	_	TokenRange=3627:3629
134	em	em	ADP	ADP	_	136	case	_	_
135	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	136	det	_	_
136	eleitor	eleitor	NOUN	NOUN	_	133	nmod	_	TokenRange=3630:3637
137	e	e	CCONJ	CONJ	_	138	cc	_	TokenRange=3638:3639
138	rasgou	rasgar	VERB	VERB	_	133	conj	_	TokenRange=3640:3646
139	sua	_	DET	DET	_	140	det:poss	_	TokenRange=3647:3650
140	historia	historia	NOUN	NOUN	_	138	obj	_	TokenRange=3651:3659
141	se	_	CCONJ	CONJ	_	142	mark	_	TokenRange=3660:3662
142	quer	querer	VERB	VERB	_	148	advcl	_	TokenRange=3663:3667
143	ter	ter	VERB	VERB	_	142	xcomp	_	TokenRange=3668:3671
144	algum	_	DET	DET	_	145	det	_	TokenRange=3672:3677
145	futuro	futuro	NOUN	NOUN	_	143	obj	_	TokenRange=3678:3684
146	tem	ter	AUX	AUX	_	148	aux	_	TokenRange=3685:3688
147	que	que	CCONJ	CONJ	_	148	mark	_	TokenRange=3689:3692
148	ser	ser	VERB	VERB	_	56	conj	_	TokenRange=3693:3696
149	digno	digno	ADJ	ADJ	_	148	xcomp	_	TokenRange=3697:3702
150-151	pelo	_	_	_	_	_	_	_	TokenRange=3703:3707
150	por	por	ADP	ADP	_	152	case	_	_
151	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	152	det	_	_
152	menos	menos	ADV	ADV	_	148	nmod	_	TokenRange=3708:3713
153	de	de	ADP	ADP	_	155	case	_	TokenRange=3714:3716
154	seu	_	DET	DET	_	155	det:poss	_	TokenRange=3717:3720
155	passado	passado	NOUN	NOUN	_	152	nmod	_	TokenRange=3721:3728
156	resgatando	resgatar	VERB	VERB	_	148	acl	_	TokenRange=3729:3739
157	essa	_	DET	DET	_	158	det	_	TokenRange=3740:3744
158	bandeira	bandeira	NOUN	NOUN	_	156	obj	_	TokenRange=3745:3753
159	que	_	PRON	PRON	_	161	nsubj	_	TokenRange=3754:3757
160	nao	nao	ADV	ADV	Polarity=Neg	161	advmod	_	TokenRange=3758:3761
161	e	_	VERB	VERB	_	158	acl:relcl	_	TokenRange=3762:3763
162-163	do	_	_	_	_	_	_	_	TokenRange=3764:3766
162	de	de	ADP	ADP	_	164	case	_	_
163	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	164	det	_	_
164	governo	governo	NOUN	NOUN	_	161	nmod	_	TokenRange=3767:3774
165	mas	mas	CCONJ	CONJ	_	168	cc	_	TokenRange=3775:3778
166-167	do	_	_	_	_	_	_	_	TokenRange=3779:3781
166	de	de	ADP	ADP	_	168	case	_	_
167	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	168	det	_	_
168	pais	_	NOUN	NOUN	_	164	conj	_	TokenRange=3782:3786
169	o	o	DET	DET	_	170	det	_	TokenRange=3787:3788
170	engenheiro	engenheiro	NOUN	NOUN	_	79	nsubj	_	TokenRange=3789:3799
171-172	da	_	_	_	_	_	_	_	TokenRange=3800:3802
171	de	de	ADP	ADP	_	173	case	_	_
172	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	173	det	_	_
173	odebrecht	_	NOUN	NOUN	_	170	nmod	_	TokenRange=3803:3812
174	emyr	_	NOUN	NOUN	_	170	appos	_	TokenRange=3813:3817
175	diniz	_	NOUN	NOUN	_	174	flat	_	TokenRange=3818:3823
176	costa	_	NOUN	NOUN	_	174	flat	_	TokenRange=3824:3829
177	junior	junior	ADJ	ADJ	_	174	amod	_	TokenRange=3830:3836
178	responsavel	responsavel	ADJ	ADJ	_	170	amod	_	TokenRange=3837:3848
179-180	pelas	_	_	_	_	_	_	_	SpacesAfter=\s\s|TokenRange=3849:3854
179	por	por	ADP	ADP	_	111	case	_	_
180	as	o	DET	DET	Definite=Def|Gender=Fem|Number=Plur|PronType=Art	111	det	_	_

